Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount,TotalDaisyCount,SolarLuminosity
756,6.64,815,0,815,1.4125
757,6.76,818,0,818,1.4100
758,6.64,812,0,812,1.4075
759,6.74,825,0,825,1.4050
760,6.24,822,0,822,1.4025
761,6.04,817,0,817,1.4000
762,6.06,811,0,811,1.3975
763,6.23,807,0,807,1.3950
764,6.40,822,0,822,1.3925
765,5.86,819,0,819,1.3900
766,5.64,798,0,798,1.3875
767,6.25,802,0,802,1.3850
768,6.34,824,0,824,1.3825
769,5.50,834,0,834,1.3800
770,4.63,832,0,832,1.3775
771,4.21,822,0,822,1.3750
772,4.31,805,0,805,1.3725
773,4.93,791,0,791,1.3700
774,5.70,789,0,789,1.3675
775,6.09,791,0,791,1.3650
776,6.15,799,0,799,1.3625
777,5.81,805,0,805,1.3600
778,5.35,810,0,810,1.3575
779,4.87,803,0,803,1.3550
780,4.82,801,0,801,1.3525
781,4.81,789,0,789,1.3500
782,5.18,795,0,795,1.3475
783,5.08,794,0,794,1.3450
784,5.00,805,0,805,1.3425
785,4.48,805,0,805,1.3400
786,4.15,815,0,815,1.3375
787,3.54,786,0,786,1.3350
788,4.26,786,0,786,1.3325
789,4.55,800,0,800,1.3300
790,4.10,804,0,804,1.3275
791,3.66,796,0,796,1.3250
792,3.67,782,0,782,1.3225
793,4.14,790,0,790,1.3200
794,4.00,819,0,819,1.3175
795,2.78,826,0,826,1.3150
796,1.83,825,0,825,1.3125
797,1.33,808,0,808,1.3100
798,1.65,772,0,772,1.3075
